id,puzzle,solution,clues,difficulty
224,1.3....25.5......468.1......395.....5.....2.6....97......7.1.5.............2.9617,193476825752983164684125379439562781578314296261897543326741958917658432845239617,25,2.8
349,...8....9.....1..47..5..1..6.5....4..493.5..7.3.4...6..937......7.....51.....2...,312846579958271634764539182625197348849365217137428965593714826276983451481652793,25,2.8
456,.......651.....7....7.5.9...8.2.1379.....912...........23......6..7...9.....9653.,439178265152964783867352914586241379374589126291637458923815647645723891718496532,25,2.8
493,23.6....51..2..........84...8..9.3..6...21...9....6.5...9....6...41....935.....4.,238649175147253698596718423482597316675321984913486752729834561864175239351962847,25,2.8
711,....361....5.......8..14..5...6.8...8....3.76.9....81..39.5.....4....7...1....2.9,427536198165289347983714625271698534854123976396475812739852461542961783618347259,25,2.8
778,..7.49.....85..4..2....7.....1.9..........5.747....8.31..6..28..2.9.1.....3.....6,567149328938526471214837965351798642682314597479265813145673289826951734793482156,25,2.8
901,....17.6...2.84..7.........1.....9..9....8..425..7..8.6.3..9.2.....3...151....4..,845317269392684517761592843178463952936258174254971386683149725427835691519726438,25,2.8
2253,........5..9.82.....7.3.1...14.2.86.8....3.....5.1...925............84..7..15...2,483971625169582734527436198914725863872693541635814279258347916391268457746159382,25,2.8
2381,17...58...59...4.36............8.7...3675.1.......1.9.....4.5..3..........7.6.92.,172435869859276413643198257521389746936754182784621395268947531395812674417563928,25,2.8
2574,....8.523..82....4...5....998........3.....42.6.49.7...7....3....9..1.6.62.......,496187523758239614312564879984725136537816942261493785175642398849351267623978451,25,2.8
2726,7..8.4....6.....83.9......1......8..9....6...6459....2....6.2.9.3.21.6.....4...5.,712834965564192783398657421273541896981726534645983172457368219839215647126479358,25,2.8
2966,921.........8.2.5...54.......36...852..59.63.7........63.9...4....3.......2.....8,921735864347862951865419723193674285284591637756283419638957142419328576572146398,25,2.8
3351,.....1.84.6..9...5..9.3..1.7..483..6.5..6..4..8....3..2....5.....4.......1.7..4..,523671984167894235849532617792483156351267849486159372238945761974316528615728493,25,2.8
3358,.5.........24..69.....8.7.262..9.....8.64..3.5......1....92.1...9...3.....6.1...5,958267341712435698364189752623591874187642539549378216475926183291853467836714925,25,2.8
3369,..418...6.....3.........31..5..32...8.6..5...92....7.......96..28..6....6..3..4.8,534187926162493587798256314457932861816745239923618745341879652289564173675321498,25,2.8
3768,..7.........1.8.3.....7.1.534.9.....97.....84.81.4...9.......2....35....1924.....,617534298524198637839276145346985712975621384281743569753819426468352971192467853,25,2.8
3893,..4..731..1.8.5.796....9......7...4..........9.6..4..3.83..67.........8.76....5..,894627315312845679657139428135768942428593167976214853283456791549371286761982534,25,2.8
3917,...7....1.59.2.7...13.85.....1......8....72......1...6.2.....68.3...1..9....64..5,284796531659123784713485692941632857865947213372518946427359168536871429198264375,25,2.8
4514,..69..1....46....2.1...2..5.3.19............4.....521.9.147...33..2...........7.6,526937148894651372713842965238194657159726834647385219961478523375269481482513796,25,2.8
4546,1....5..9.4.6....1..7.4..5....8.7....26..9.........6.5.7952..8......8....3..9...2,183275469945683721267941358351867294426359817798412635679524183512738946834196572,25,2.8
4925,.174.3..2.......1..8.7...........6...75.21..........81.5..9...6..93.8.2...1.7.3..,917453862536289714482716539128934657675821943394567281853192476769348125241675398,25,2.8
5071,...4..7.9.......5.4.6..718......6.7.7.2.9...5.4...3...1.82.....2.......7..5...81.,853461729917382654426957183539826471782194365641573298178235946294618537365749812,25,2.8
5116,.7...9..1...4......8.35..242.3.7.........6.....68...75.......6.5...2.8...37.4.9..,674289351325461798981357624253974186748516239196832475412798563569123847837645912,25,2.8
5300,.1.9.....68......279...5......4....84..5...79....8.6.5.....821..7.2...561........,315924867684317592792865431951476328468532179237189645546798213873241956129653784,25,2.8
5323,8.............8.....9725.6.5....9..2..4.1.........4517.3.....24..164..3...82.....,827136459356498271149725368513879642764512983982364517635981724291647835478253196,25,2.8
5424,3..8...1.....7...3.7....58.1.42.7...85.........2.1..6.26...9.....7..4...4.....37.,345896217628175943971432586194267835856943721732518469263789154517324698489651372,25,2.8
5762,.1..5........7...3...4.8.15.2.....5..38.....6...68......68.9...2...4.3..1....5.67,814253679562971483793468215627134958438597126951682734376819542285746391149325867,25,2.8
5900,.......31.41.5..6..9...1.....9....5..5.1.....7.4..8..3.......275783....4...6..5..,685274931241953768397861245139746852852139476764528193916485327578392614423617589,25,2.8
6341,41.89.......42..395.3......8...5..7...1.......3.24....32......4......7.8..6.1...3,412893657768425139593176482849351276271689345635247891327568914154932768986714523,25,2.8
6492,......93...3..4..52.5...1..1....3.........219.2.9..6...3.....7.764.89......13....,418756932693214785275398164159623847346875219827941653931462578764589321582137496,25,2.8
6883,.....7.6.8.3.6.5.16........9......8......394....2.9...57.4..81..18........6..2..5,159327468823964571647158392935641287281573946764289153572436819318795624496812735,25,2.8
6909,2183.....9...4..6.........23..7..91..7......5.4....8.....97..3..6.4..7.8....8...1,218356479957248163436197582385724916172869345649531827821975634563412798794683251,25,2.8
6914,...5..4..1.7....3.39..72..6...281....3...9.4.8.....9.......7....1....2.4...82.6..,286513497147968532395472186954281763732659841861734925629147358518396274473825619,25,2.8
6930,......7.63..5......4...6...87...3....2.6..1..1.594..8...8....9....265.3.....9.2..,582319746316574928947826513879153462423687159165942387258731694794265831631498275,25,2.8
7000,...73..4...............5.819...6..135.897...42......9...7.........6.8.72.12.5....,185739246423186957796425381974562813538971624261843795657294138349618572812357469,25,2.8
7104,..18....7..61...2.74.3...........5.28.4...9..5.9.26..8..5.1.....6....39........1.,291865437356147829748392651617938542824571963539426178975613284162784395483259716,25,2.8
7308,..4..82....34.7....8..3....6.8..2..4.......9..3.79.62...7.1.....1.9..4.3.....4...,174568239953427816286139547698352174721846395435791628547613982812975463369284751,25,2.8
7356,..8..1.76.......8.....49..5.9..5..68.1....542..7........2.6.....4.5..8271........,958231476234675981761849235493152768816397542527486319372968154649513827185724693,25,2.8
7723,..48........12..63.6...3......5..3.....69.58.82.....7.15...7..2..9...8..4...8....,314856297587129463962743158691578324743692581825314976158937642279461835436285719,25,2.8
7950,......7.....89.52..96..24..2....1...35....8....8.6....8..97..5...5..6....7.1....4,582643719134897526796512438269781345357429861418365972821974653945236187673158294,25,2.8
7980,.....84....3.5.......12..953.2.....4..8....39......67...6..4..2.15......83...5..7,521978463983456721467123895372689154658741239149532678796314582215897346834265917,25,2.8
8066,..........3....248672.5...9..1.......4..38......19..7..235.9..14...2..5........9.,894213567135976248672854139961745823247638915358192674723569481489321756516487392,25,2.8
8236,..2..9...7..2..6.859..8....9..3....28.6...7...2.5...8......6.73....5..6.....4.1..,682739541743215698591684327975368412816492735324571986459126873138957264267843159,25,2.8
8458,..32...75.123..9......65..........1.6.9......2....74.3......73...59..2..1.4.....6,463289175512374968978165342347852619659413827281697453896521734735946281124738596,25,2.8
8498,.1..498...4.3.8......5..9...36......1..67..3.49..5....3....6.8...9...5.2........6,513249867947368125628517943736491258185672439492853671351926784869734512274185396,25,2.8
8505,....87.6...2.3.71..76.....58.9...4...2.4..........8..9163......4..27..........69.,541987362982635714376142985819723456625491873734568129163859247498276531257314698,25,2.8
8566,5.87....1...3......17..682...45......9....4..3.6.1...7.....2..8.......9.2..638...,538729641462381579917456823824597136791863452356214987175942368683175294249638715,25,2.8
9269,...4...6...658...2.5...3.97..9..8..3.1..7....8...51...2......3.98.........42.9...,178492365396587412452163897749628153615374289823951746267845931981736524534219678,25,2.8
30,2...7..4.1.93........8..2..56...78.17.........9.26..3...573...46...1..98.........,286571943159324786374896215563947821742183659891265437925738164637412598418659372,26,2.8
635,..542....3..7..418.6........4...2..1......9.55...7..3.....873...5.9...8...7.1...6,175428693392756418468193572849532761736841925521679834614287359253964187987315246,26,2.8
729,..8..25.1.3.1......2.....8316.79.2.........5...7.5.64.8..9....5...478.......2....,748632591539187462621549783165794238492863157387251649874916325253478916916325874,26,2.8
878,3..2...799..5.71....1......8.7..9.3.24.3.68...1.....6........8.4.5..........742..,384261579926587143751493628867129435249356817513748962192635784475812396638974251,26,2.8
935,.5...3.........14.2.4.....8.2.87....5.81.6..9....39..7..5.9...3.9.....1...63...7.,859413726637982145214657398923874651578126439461539287745291863392768514186345972,26,2.8
1538,...8.......4....1..8..4..2...5.7.9..76.9.8..5..32.5.7..71..3...5........2..5.14..,157832694324659718689147523815374962762918345493265871971483256548726139236591487,26,2.8
1932,...3.9........6.323...8.49..1..6...459........8.74.95..68......4.....7....9..85..,846329175971456832352187496217965384594813627683742951768534219435291768129678543,26,2.8
2361,.....4.83..97......43...97.8..32...5......4...75....28..7.8....5....2.4.29.....6.,752964183689731254143258976814327695326895417975416328467189532531672849298543761,26,2.8
2473,.25.7......9.4.........9.58..27......8...47.2.4..3....19.3......7..8..63......917,425876391819543276763129458932718645581694732647235189196357824274981563358462917,26,2.8
2529,3..6..95.........6..983.4..9.4.1....1.7...84....7.2.........2.9.....35...829...7.,371624958248159736659837412934518627127396845865742193713485269496273581582961374,26,2.8
2787,..3..6....5..........2.35.47.8......39..6..7......829.8.54....69..8....2.1..9...5,423956187657184329189273564748329651392561478561748293875432916936815742214697835,26,2.8
3746,9...........143..2..1..964....932..7.7....8...1.5....91..2......6..8....82...4.5.,942657381658143972731829645486932517579416823213578469194265738365781294827394156,26,2.8
4080,......13.57..6......6.9.4...49.8..1.7..5.4..8.8.6..3..8.4...7.1.......6...7.....2,498725136573461289216893475649382517732514698185679324824936751951247863367158942,26,2.8
4244,.967......7.2...1.84..63......9.5.........52..8..1..69..8...24.4..5..89......6...,196758432573294618842163975264935187319687524785412369658379241437521896921846753,26,2.8
4449,9..8..1346....37...7.4.9..5..6.1....31.......5..9.4......54..78...7...4.........2,925876134648153729173429685496217853312685497587934261269541378831792546754368912,26,2.8
6578,.4..35.9.5..6...87..2.7.6..45....963..9.5.....7........2...45.1....1.........3.4.,746835192591642387382179654458721963219356478673498215827964531934517826165283749,26,2.8
7391,5.2...4....16..3...8..42..9.........69...17....5..92...6..7.5.23......4..5.9....1,532198476941657328786342159213785694694231785875469213169874532328516947457923861,26,2.8
7487,...7...6..8.....393...1.....19.....786.5...2...2.....8..31...9..9..4....65...3.84,925734861187265439346819572519382647864571923732496158473158296298647315651923784,26,2.8
8115,7..14..3......3.......9.5.2.3....8.6..74.......2.6547...15...6..6.......5.48....3,795142638128653947346798512439271856657489321812365479981537264263914785574826193,26,2.8
9652,...629.7.5....4....4.8....2..47..2.8..53......1....7....6......9.8.6..41...9.7.6.,183629475529174386647835192364791258795382614812456739436518927978263541251947863,26,2.8
1311,.....827.....6...3...7.1.95..4.8..29..6.7..4.81..9.....6.319...9.........5...4.3.,531948276749265183682731495374186529296573841815492367468319752923857614157624938,27,2.8
4149,3..6...7...6..21....2.7..68.4.3...57.6.......5..1..4.39..2....6....5...9.2..3..8.,389614572756892134412573968841329657263745891597168423975281346638457219124936785,27,2.8
5565,...3...2..6.2.4..8.2...75.4512....894.....31..3......5......64....74........58..1,174385926365294178829167534512436789486579312937821465258913647691742853743658291,27,2.8
9252,....19.....2.6....6..3......692...145.4...3..2..4..6.57.....54...1....86....859..,347519862192867453685342179869253714574691328213478695738926541951734286426185937,27,2.8
264,.9.5.......4......3.8.2.6..8.6.7.42....9...87.....4........9..5...1....327.......,691538742724691538358427691816375429542916387937284156183749265469152873275863914,22,2.9
863,...5...2..9..1..3....34..8..2....6....3.5....6......54....32...4.......52.....86.,341586729895217436762349581524973618183654972679128354956832147438761295217495863,22,2.9
2463,.....8.1.6.5....98..7..........6.4..5..9...3.97.......28....57....5...4......13..,392658714615347298847129653138765429526914837974832165283496571761583942459271386,22,2.9
7996,.7..4.3....3.1....5..8.2.....1.8..979....5...........8......6......2.51.136......,879546321263917845514832769651384297982175436347269158425791683798623514136458972,22,2.9
1334,.9.4....72......46..8.6.2..1.4....2....9..5..........86...1...9...2.9.7..3.5.....,596428137213795846478361295184657923762983514359142768627814359845239671931576482,23,2.9
1506,6....8.1...5.....38..4..2....9....6.....7....7...3.9.2.....58...2....75..1..94...,673258419245917683891463275139842567452679138786531942367125894924386751518794326,23,2.9
1674,...531.4.8......6.....8.9.1.693......146.........9....5.....2...9..5.......2..48.,926531748871942563453786921269315874714628359385497612548173296692854137137269485,23,2.9
1831,49...............9..18.2....4..8......39...1.....1.7.3..9..5.8..2.4....78...3.2..,497653821268741539531892476146387952753924618982516743619275384325468197874139265,23,2.9
1871,..1.58....7....5.2.3.1...9.....1..73.9.6............4.4..8......1..45...6.2..9...,241958367978436512536127894864512973793684125125793648457861239319245786682379451,23,2.9
1987,2.4...9..8....3...5..9..8......7..48..6...7.......4..6.3.....6..7..1......854...1,264851937897423615513967824352679148146285793789134256431798562675312489928546371,23,2.9
2547,.7..8.....4...2........128..6..1..4.9.3.....1.....3....8.6...9439.....6...5.7....,172386459849752316536491287768219543953847621421563978287635194394128765615974832,23,2.9
2893,8.63.1.....9....8..4....2.....4.5....7..9......1...5.2.6.9231...9..4..7..........,826371954159264783743589216932415867675892431481637592567923148298146375314758629,23,2.9
3045,4...3.9....1.4.5...5.7..8.3..89....4...........582...72...7.........12...1.....5.,487235961931648572652719843368957124729164385145823697293576418576481239814392756,23,2.9
3384,2.9.1......7..8..2.......8..3...7..4....2.6..52..9..3.91......56..9.3.........4..,289716543467538912153249786831657294794321658526894137918462375645973821372185469,23,2.9
3497,..6..1..45..7.....4..6......1...........4938....3..7..1.9.2..3........6..839...7.,976231854521784693438695127312578946657149382894362715169427538745813269283956471,23,2.9
4032,........8...6.7..5935.......8.....2....5..1..426..........8..9...3.9...67.94.5...,674259318218637945935148762581974623397562184426813579152386497843791256769425831,23,2.9
4282,.....76.814...6.........9.2...25.4....6......87.4...9...96..2....48..5...1.......,295347618148926357367185942931258476456719823872463195589674231724831569613592784,23,2.9
5707,29......8..5.1.....4..8..6.....6.2.51....36....4...79..12..............7...4.8..2,291645378865317429743982561389764215157293684624851793412579836538126947976438152,23,2.9
5743,...8...2.2.1..5..3.5..64.....7..2.3.1....7.5...5...6..8.......4..2.9.....9..1....,749831526261975843358264719987652431126347958435189672873526194512498367694713285,23,2.9
6020,.6.8.4...........95.9.....46....7.3..8.2........9....23....1.58....3..71..46.....,263894517418765329579312864642187935981253746735946182397421658826539471154678293,23,2.9
6539,.....86...37..4..1....2.7..9..8.......25...496.........51..3.9.8...6.......4....2,194738625237654981568921734913842567782516349645397218451273896829165473376489152,23,2.9
6588,....63.....9.......58.....7....9...........157..4...8..8.1.2.5..9...64..27.8....6,427563891169728543358914267835291674942687315716435982683142759591376428274859136,23,2.9
7568,..8.........7...4.917.58....2...6.1..3..2...5....3.....7.2.13..8....7..6........9,458362971362719548917458632529876413736124895184935267675291384893547126241683759,23,2.9
7618,1..7...6..2...3.89.....9...7...1.89.4.6.....35.........4..321........45....6.....,193785264627143589854269317732416895416598723589327641945832176368971452271654938,23,2.9
8132,...8..5......2..3.13..7..6.5.......9.....8..17...3..4667..........1..8..4.3..7...,946813527857926134132475968561742389324698751789531246678359412295164873413287695,23,2.9
9532,.96..8.4.............4.153.....4......2.....9.3.1.6.7.4..3...2......2..56..8....1,396528147154637982287491536761249853542783619938156274419365728873912465625874391,23,2.9
221,.4.........3.2.........59.1.8...9.3.129....8....7..4......7.69.6..31...22....8...,548197263913426758762835941487259136129643587356781429831572694695314872274968315,24,2.9
234,...358....6.7......582..1...4....6..7..63......2..4.71.....2....79...4........93.,917358264264719583358246197143827659795631842682594371436982715579163428821475936,24,2.9
252,7..4...3..9..1.....4....2.9.....37.5..3.2..........16......795..79......8.5..6..4,721459836398612547546378219984163725163725498257984163632847951479531682815296374,24,2.9
342,..4.3.6....2.......6..218..9...83....2.4...........985........1....48.53..52.7...,184539627732864519569721834957683142821495376643172985478356291216948753395217468,24,2.9
489,..3..6.7....2.......6.9..48.....34.6.6....73......75..5...2.....1.7.5.9...4...8..,243586971981274653756391248127953486465812739398647512539428167812765394674139825,24,2.9
509,......7.1..3.69....95.72...3.6.......52..7......62...4..4...27..3......67.....8..,628435791173869452495172368346581927852947613917623584584316279239758146761294835,24,2.9
886,.....9.3..3.2.....59...86..6....352..............5.17...65..4.974..1......9.3....,867149235134265897592378641671493528425781963983652174316527489748916352259834716,24,2.9
1309,...4.....1...3.2.5.4...8..1....4....93.5......24...61..1...23.9..7...8..6..7.....,752461938168937245349258761876143592931526487524879613415682379297314856683795124,24,2.9
1725,.....2..........866.9.7.2.......43.7.56..1..22...........9..1..9.3.85.....7.6.8..,185642793372519486649378251891254367756831942234796518468927135923185674517463829,24,2.9
1985,.5.1........5....1.3....7.48....59...1..8....9...6..3...58...2...9..4.....27..4.9,758146293294537861631298754846375912513982647927461538475819326389624175162753489,24,2.9
2359,3.4..9.7..6...3.1.8......2.52.8.......7.1..4.........6.7..9.2.1.3.6..7........4..,314269875762583914859471623523846197687915342941732586475398261138624759296157438,24,2.9
2861,..........1..67..594.31..6.8.5......2..8........4....36....4.1.18...6.9.....2.6..,526948731318267945947315268835671429294853176761492853679584312182736594453129687,24,2.9
2920,...4...38..62..45..4...3...5.....8.32...3......9....7.9....5..1.....658....1..6..,195467238376218459842953716514679823287531964639842175968725341421396587753184692,24,2.9
3018,..9.....5..3746...6.....7...925..........4...5...72.98.....8.468...2........9..3.,789231465253746189641859723192583674378964251564172398927318546836425917415697832,24,2.9
3063,..8..6.29.9..5....2...........41..6.5...2.4....43.....1.6....93..71..2.5........8,458736129791254386263891574832415967579628431614379852146582793987163245325947618,24,2.9
3138,...3.16.4..1...9...947..3.......475....57.....3.2.....2......8...5.8.....68...2..,852391674371846925694725318189634752426579831537218496213467589745982163968153247,24,2.9
3168,.7..1.639.9.......5.2.4...8....675.....98.37...........1.....65.26........9..1...,874215639193876254562349718931467582645982371287153496318724965726598143459631827,24,2.9
3392,.4...7....3....9.56....347....52..38..6..........38....29......1..29..8.....45...,541967823738412965692853471917524638386179542254638197429381756175296384863745219,24,2.9
3625,...2.1.7...7...9.......64.35....7.98.3........71....56....9.....2.71..3...6....1.,693241875247583961158976423562437198839165742471829356314692587925718634786354219,24,2.9
3882,.5....6..7.3.........7.6..1.7.58.21.....2..8....9....3..845...9.9....52...7......,851249637763815492942736851379584216416327985285961743638452179194673528527198364,24,2.9
3924,287.5.....6...9.2...9.......5.7...6....325..4......9..17..6.2..5..4.......6.....1,287653419365149728419287536852794163691325874734816952173968245528431697946572381,24,2.9
4253,.........586....14.13..5.....8.1...9.......8.25.4..7..........7.2..8.......6.2493,792164538586273914413895672638517249147926385259438761965341827324789156871652493,24,2.9
4522,...8..495.8..6.2....3..4...2.....97.4..6....1.3...8...8..9.7.....2...8...7.....5.,627831495984765213513294786261543978458679321739128564845917632192356847376482159,24,2.9
4569,.9.....7..3...2...8.71..9.5361.47............5.......8...4.....4....1.67..35....9,194358276635792184827164935361847592948625713572913648286479351459231867713586429,24,2.9
4670,.31......9....7....7.24....8....14....75....2....8...95.91...8.1.....2.6...3.9...,231958647954617328678243951892731465417596832365482179529164783143875296786329514,24,2.9
4816,.6...513.13.........5..8...7.....9......4..2....29.478...3....2.1.9.6...9.....8..,869425137132679584475138269724861953398547621651293478586314792217986345943752816,24,2.9
4877,.7..23.9.9..5....2....1.4..5....8.3...3...2.5..2..19.......9..8...6...7.6....2...,175423896946587312328916457594268731813794265762351984457139628289645173631872549,24,2.9
5020,.526.......8...1.77...2.9..9...3.......4....3...8.941..2...1.59....8....3.9......,152697384698543127743128965914236578876415293235879416427361859561984732389752641,24,2.9
5046,.8.....2.41..8.......54..37....2..63..2.931.....1.......12...5..4.......9...36...,785369421413782695629541837194827563572693148836154279361278954247915386958436712,24,2.9
5124,2.7....45546..................7..1.....925.......6..3...2.38.6.1.94.....8..2..7..,287619345546372891391584627928743156613925478754861932472138569169457283835296714,24,2.9
5162,54....8.6.96...2.7..8....1.....76...23...........4...11.......86.41..5......8..3.,541732896396418257728965413419276385237851649865349721173524968684193572952687134,24,2.9
5307,7..4............951.5..6.8.3.4..1.6......8.1...8.5....4..1.....2.3.8.15.........6,789425631642813795135976284374291568526348917918657342457169823263784159891532476,24,2.9
5376,9...3..2..7.59...3...4.6..1......4....98..1...53......397.....26...........94..8.,965138724471592863238476951826319475749825136153764298397681542684257319512943687,24,2.9
5380,4.98.7..3.1...98......5.6....5....6.....95...7.8...2....2..851.36...............7,459867123216439875873251694135782469624195738798643251942378516367514982581926347,24,2.9
5549,3....861...15498.......1...425..........9..8........4..3.......7..4.53..8.27.....,359278614671549823248631957425867139167394582983152746534986271716425398892713465,24,2.9
6196,..........8.367....1.8.9...5.....86...7..6.....4...2.9.2...895..4.6.1..7....2....,473512698289367415615849732532794861197286543864135279321478956948651327756923184,24,2.9
6863,....7....5.4....7.3...1.2.4..6734.9....8.........6.3...7.59..3..1........9.1....5,921478563584623179367915284156734892732859416849261357478592631615347928293186745,24,2.9
7022,.8.2.6...41.8...5......1............928...71......7.8.....5.1..54..6..7.1....2.3.,385276941416893257297541368754918623928635714631427589872354196543169872169782435,24,2.9
7119,92..3.....817...925...4...1..5.6.1.3...1...86.........23.....4......2..5.....7...,926831457481756392573249861745968123392174586168523974239615748817492635654387219,24,2.9
7171,.83....1....46.8.7......9......2..7...9...4.1.6.3....85...7.1..4.......68..1.2...,983257614251469837674813952148926573329785461765341298532674189417598326896132745,24,2.9
7221,....6..53....95..8..1....9.5..........4.58.7...63..2....347..6..........29..3...1,849261753632795418751843692518627934324958176976314285183472569465189327297536841,24,2.9
7246,2.9.....85....3..2.7..5.3.9......9..76....45....8......4.5.......1.3....9..741...,239674518584193672176258349312465987768329451495817236647582193851936724923741865,24,2.9
7354,........8..6..54.14...935....5.6..2.8...2.3..7.4..9.5....2.....9...3..4......8...,513642798296875431478193562135467829869521374724389156657214983981736245342958617,24,2.9
7695,...89.2..9.6.2...3......5..8.7...1...5...3...34...9.....4..2..67.26...........34.,513897264976425813428316597867254139259163478341789625194532786732648951685971342,24,2.9
8217,4.....52..8.6.1.7.62.............4.....8.2.3..6.91..5.....6.8..1..574..........1.,419387526385621974627495183832756491951842637764913258273169845198574362546238719,24,2.9
8246,..43.2..........3.2...7........451736..7..5...4......8..........679.....82..1.76.,574382916198456237236179485982645173613798542745231698451867329367924851829513764,24,2.9
8641,.....5.4..45.....2.......8..2.3.8...8...4......9.1.6..7.2.5..34......7.6.1..39...,298165347345897162167423589526378491871946253439512678782651934953284716614739825,24,2.9
8841,9..6..3.2...53....1.32.7.....1824...5..3............8..84.1..........7.3.6....8..,957648312826531479143297658691824537578369124432175986784913265215486793369752841,24,2.9
8915,...2.7..4..1..........6....1....9.6..593..1...4...69....8.53..7.32.......7....84.,865297314791438526324165789183579462659342178247816935418653297932784651576921843,24,2.9
9467,..1.326....5..8..4.3..7..81....8...58..547..9.7.......6..2..1...............1.7..,481932657795168324236475981962381475813547269574629813647253198128794536359816742,24,2.9
9953,...8.1.........91.2..9..5....8....9...147.3...46.....2....2.........47..3..6954..,469851237853247916217936548738562194921478365546319872184723659695184723372695481,24,2.9
330,...8.6.....8....5113..2...4..4..839....64...7.1.......569..4.7..73.5.............,745816239928437651136529784654178392392645817817392546569284173273951468481763925,25,2.9
919,...1..56..98.7....1.6.....2.....8.3..6.34...8..4...2.1...6....5.35....96.....9...,473182569298576143156493782519728634762341958384965271927634815835217496641859327,25,2.9
1219,5.....9..76.3....12.9.4..6.32.7...9.4....68....8.........97.....7.8.1..3.......2.,531627984764398251289145367326784195497516832158239476643972518972851643815463729,25,2.9
1616,.6.1.3..58......6....6..42..9.....3...83..9.7....7...85...2..7....7.....9.6...35.,269143785845297163317658429794581236158362947623479518531926874482735691976814352,25,2.9
2060,7..95.......42...8..61......5..914.7......6....48.....38......54...6......158...2,748953216519426738236178594853691427192745683674832159387214965425369871961587342,25,2.9
2488,7.24.1....3.....6..916...8.9...382.......4.1....7.............3..81..62.2...7...8,762481935835927461491653782914538276587264319623719854176842593348195627259376148,25,2.9
2657,.....82.9..8......7....43..5.1..6.7...7..5.9...9.4..6.8.......59.6.27.1...2......,413678259698352741725914386541296873267835194389741562874163925936527418152489637,25,2.9
2754,.8.5..62.296.....5.7...8.1.........4........6...814.7...83.9....6.7...9..5......2,481593627296471835573268419937652184814937256625814973748329561162745398359186742,25,2.9
2777,.......89685...1..4.32.....7.18...2......4....3.7...5...83..6....2.6.3...6...7...,217653489685479132493218567751836924826594713934721856578342691142965378369187245,25,2.9
2926,....1.8.....7...4..15..3..2.63...........9...947....6.....9......25...3.1.4.6759.,679412853328756149415983672263174985581639427947825361756398214892541736134267598,25,2.9
3106,4...9.7...16.48.2..2........7.4..6..83...........8359..6..7.4..78......1.....1...,458192763316748925927536814275419638839657142641283597162375489783964251594821376,25,2.9
3206,.......612..3......67...3....9...71...42..8..7...4..9...25.4...5..6.8....8..9..2.,843957261295316478167482359329865714614279835758143692972534186531628947486791523,25,2.9
4060,69..8........391....1....4.....7.29........8..149..5....9.51..7.8.2.7..4........5,693184752542739168871526349368475291957312486214968573439651827185297634726843915,25,2.9
4506,3.2.4.6.......7.......3.49...9..1...4...7.......45.28.7...1....6.3...5.1..48...3.,392548617546197823871236495259681374438972156167453289725314968683729541914865732,25,2.9
4669,3.1.7.....26391...4..........7...5.....8....1..9...83..1..68..3.7..3......31....9,381475296726391458495682317837219564264853971159746832912568743678934125543127689,25,2.9
4712,.7.......46.8.......9...421..7.621.9.....15..3....9..........18....3825...4...9..,173294865462815397859673421547362189698741532321589746935427618716938254284156973,25,2.9
4953,153..9.....68...3.....5....2..64.3.5.....8..447...5...9...7..81.......4....2.1...,153769428746812539829453176298647315365128794471395862932574681517986243684231957,25,2.9
5518,.6..879...541.......7.......9.4...3.......2.7...3..68......2...2..7.41....5.39..6,163287954854193762927546318692478531538961247471325689349612875286754193715839426,25,2.9
5710,...1.4.....25..6..1.......89..4.5....8..92...235..8.9..6.....72.7...........6.8.3,653184729842579631197326548916435287784692315235718496569843172378251964421967853,25,2.9
5860,5......91..4........7..3...8...45..3...2..1..75.3.6.2.....9.2.....7.....62..54..9,568427391234918567917563842892145673346279185751386924475691238189732456623854719,25,2.9
6512,1..8.56..5..........892631.....6.....371.8.......4...7.....9....5.2....96.....8.4,193875642562431978748926315915762483437198526286543197874659231351284769629317854,25,2.9
6976,..5.3..1981.......3.78......72..1...5..76.......24.3..72...84....9....6.......7..,265437819814952637397816524672381945543769182981245376726198453139574268458623791,25,2.9
7065,.3..69..2......4..........1.27.5...4...67....4....87.5..1...647.9.2..5....3.1....,134769852972185436568432971627951384385674129419328765251893647896247513743516298,25,2.9
7304,58.67..3........4......5....6....8.....2.6...4.9.5.26...6...4.3.3.....28..28.7...,584672139621983745397415682263791854158246397479358261816529473735164928942837516,25,2.9
7389,62.....5.....7.6.9...4...2.1.2..4....4...8.7..5.6.14..3....2..........485...3..6.,621983754483275619795416823132754986946328175857691432368142597219567348574839261,25,2.9
7764,.35..9...9......1.4..7.8...6..3..5.85.4......1..58..7...2.4...5.....64.........92,235169784978452613461738259697321548584697321123584976712943865859216437346875192,25,2.9
7852,.6..5..81..7..8.2.......7..9.34..........51.......2.9..25.6...9..4..76..3...8...2,462753981137948526589621743973416258248395167651872394725164839894237615316589472,25,2.9
7865,....98......1..26..73.5.9......6...2...71..4...59..3..52..8.61.9....2.......7....,651298437489137265273456981734865192892713546165924378527389614918642753346571829,25,2.9
7932,..8742....9.68..3...2......4..9..7.19......4....2..6...4..56.8...9......16......2,318742569594681237672395814435968721926517348781234695247156983859423176163879452,25,2.9
8023,...4.27.....9...4.6.7.5....9...7.4.81..29.63....5.3...5.6.......1.3.....7.....1..,389462751251937846647158293935671428178294635462583917526719384814326579793845162,25,2.9
